plate,class,fiberid,mjd,redshift,ra,dec,sdss_name,h_beta_flux,h_alpha_flux,oii_3726_flux,oii_3729_flux,oiii_4363_flux,oiii_4959_flux,oiii_5007_flux,sii_6717_flux,sii_6731_flux,nii_6548_flux,nii_6584_flux,rate_SII,rate_OII,rate_OIII,rate_NII,T_e_SII_OII,N_e_SII_OII,T_e_SII_OIII,N_e_SII_OIII,T_e_OII_OIII,N_e_OII_OIII,T_e_SII_NII,N_e_SII_NII,T_e_OII_NII,N_e_OII_NII
277,GALAXY,538,51908,0.1072973,165.94234,1.179777,1237648722835210389,78.95174,301.2163,70.35637,95.7234,2.812183,9.285165,40.82839,57.21353,41.17305,27.00867,81.46439,1.3895868778242078,0.7349965630138503,14.518397273577145,3.0162310843147773,10010.950180037866,435.6986833842847,29999.999999999996,243929.19823468255,29999.99999986815,243950.38420225572,29999.999999999938,138202.5934639818,29999.999999999996,138381.07093598953
277,GALAXY,543,51908,0.09544819,166.1185,0.088761352,1237674650459504747,57.93101,205.0075,72.58154,84.51302,4.576107,23.57823,76.99652,43.2227,28.96266,11.69616,35.27833,1.4923594725070144,0.8588208065455477,16.825769152688082,3.016231823094075,10038.792507381504,290.7237345693279,29999.999999999996,171120.9379984227,29999.999999570628,171145.0245673493,29999.999999999996,138174.76420479352,29999.999999999996,138357.30912377525
277,GALAXY,550,51908,0.1181439,166.11116,0.6609969,1237648722298405006,52.63092,254.8746,31.98199,20.5292,0.9425848,1.984965,14.43329,40.14548,29.93012,38.52924,116.2131,1.3413070178134936,1.5578780468795668,15.312457828727982,3.0162313090006445,26172.53958760498,18.99471837727976,29999.999999999996,216373.6837247344,29999.999999999967,216374.76524834408,29999.999999999996,138215.6334142043,29999.999999999996,138223.48959971013
277,GALAXY,551,51908,0.1015312,166.17306,0.19557876,1237674650459504784,52.8049,261.4763,20.1783,14.57807,5.686467,0.4931196,6.833244,35.18175,22.02024,28.02351,84.52538,1.5977005700210352,1.3841544182460366,1.20166774906106,3.016231014601668,24089.699163046458,29.549405937849617,29999.999999868483,999999.9999916722,29999.99999979578,999999.9999868652,29999.999999999996,138146.33819626336,29999.999999999996,138256.76380850535
277,GALAXY,554,51908,0.04955553,166.08985,0.1996974,1237674650459504728,39.66076,196.3095,33.69806,46.37916,0.4487686,4.489812,19.78969,51.91796,35.30839,23.86742,71.98965,1.4704142556485866,0.7265776266754292,44.09775995914153,3.016230912264501,10088.935441878128,392.2357753072952,20517.973143767926,32.31594825538261,20440.867607664768,1422.666439702668,29999.999999999996,138180.7519630796,29999.999999999996,138382.69399354237
277,GALAXY,556,51908,0.0496467,166.00379,0.18201841,1237674650459439236,94.69774,310.83,139.6437,137.357,3.955356,51.69131,150.5389,53.08484,35.31342,18.74695,56.54513,1.503248340149439,1.0166478592281427,38.05950715940613,3.0162309068941884,9994.197550617178,196.80847926367676,22648.35045105076,1.0000001839755286,22613.716491313524,535.7451313287144,29999.999999999796,138171.87663227945,29999.99999999967,138327.1387166503
277,GALAXY,557,51908,0.07424019,166.03252,0.19586944,1237674650459439262,32.26295,136.7625,43.3685,41.2844,2.396989,6.312722,19.86001,31.81794,22.35743,13.83002,41.71455,1.423148367231833,1.0504815378205812,8.285398890024108,3.0162320806477507,10024.173273202994,209.85148160776035,29999.999999999993,647335.9356923111,29999.99681481178,647357.265850623,29999.99999999999,138193.45942017005,29999.999999999993,138320.58792834342
277,GALAXY,564,51908,0.1285986,166.04444,0.94434468,1237674651533181080,120.9797,603.8868,59.57955,75.71181,1.60126,9.956138,34.94532,97.01182,63.37471,77.07087,232.4636,1.530765505672531,0.7869254479585153,21.823638884378553,3.0162316839033996,10090.465866604352,317.8152586399095,29999.999999999924,66562.02978509513,29999.999999999996,66622.86785829038,29999.999999999978,138164.390603556,29999.999999999996,138371.08789387604
277,GALAXY,566,51908,0.1225245,166.11477,1.1050649,1237648722835275914,52.62077,226.3338,48.9944,34.57911,2.209732,4.001966,15.57365,41.97666,33.19645,29.22696,88.15525,1.264492438197458,1.416878572062728,7.04775511238467,3.0162305624669825,11670.93465388773,91.74091011758924,29999.999999999996,814349.5707287595,29999.99999999999,814352.8887962728,29999.999999999996,138236.44889449538,29999.999999999996,138250.52622930982
277,QSO,574,51908,0.1202509,166.01975,1.0770232,1237648722835210456,34.47414,218.3306,54.50959,86.33033,7.907247,13.45977,75.86246,65.52748,58.79549,91.7661,276.7878,1.1144984079561204,0.6314071775238205,9.594042022463697,3.016231484175529,10001.201705418995,815.9195574185899,29999.999884912027,518432.90239610866,29999.99999998992,518450.58411920065,29999.999999999767,138276.95604193807,29999.999999999996,138400.88975528552
277,GALAXY,578,51908,0.1654804,165.96312,0.88001144,1237674651533181012,8.968968,37.00542,26.93784,13.53285,0.6299694,4.422772,15.6328,5.98163,4.69148,8.326128,25.11353,1.2749985079335304,1.990551879315887,24.815173562398428,3.016231554451241,29999.99999981867,1.0000000007399847,29999.999999999996,24100.66373126528,29999.999999999996,23959.542941458672,29999.999999999996,138233.5478640749,29999.99999999997,138140.6679473784
277,GALAXY,587,51908,0.08605593,166.37253,0.53422749,1237674650996441326,43.95694,172.3635,45.46896,66.29047,1.754968,12.96348,26.81681,39.14993,26.78828,14.1611,42.71313,1.4614573985339856,0.6859049272089941,15.280512237260165,3.0162296714238304,10068.736538452873,428.16637126987854,29999.999999999996,217422.5212714275,29999.999999999996,217447.63788894442,29999.999999999993,138183.24894113067,29999.99999999998,138390.56039532583
277,GALAXY,589,51908,0.07439233,166.21421,0.55383842,1237674650996375753,40.77097,201.4261,32.27443,55.37408,3.247444,10.90496,24.93227,39.62572,26.48367,31.69996,95.61439,1.496232206487998,0.5828436337000994,7.677505755295549,3.0162306198493627,10047.425353455814,487.14237377589546,29999.999999999996,722486.8397659076,29999.980854945905,722530.271779917,29999.999999999996,138173.79050401723,29999.999999999993,138410.24551745915
277,GALAXY,608,51908,0.04345975,166.24016,1.0382859,1237674651533312051,69.71165,302.95,173.9166,134.7721,2.01208,84.89946,250.4361,166.157,130.827,51.94382,156.6746,1.2700512891069886,1.2904495811818617,124.46627370681087,3.0162317673209245,10046.582528746978,141.90945451825868,12391.764543782458,242.49148791579614,12394.852070522944,122.54969499977547,29999.999999999993,138234.8728759132,29999.99999999994,138274.65851727902
277,GALAXY,610,51908,0.1525101,166.27159,0.98340717,1237674651533312064,3.313144,8.377847,1.668337,10.64072,1.73785,3.056096,11.60177,1.361213,1.411206,2.34128,7.061841,0.9645742719347848,0.15678798051259688,6.67593290560175,3.016230865167772,10009.92238315196,2846.2696559771543,29999.999999707627,876937.3394217312,26320.898295352923,999999.9601196286,29999.999999999996,138317.54439710596,7810.43930104043,999999.9999744933
277,GALAXY,620,51908,0.07126098,166.25666,0.81729765,1237648722298470550,5.153677,28.12838,12.83012,14.42263,1.961349,3.906479,13.05411,10.64416,6.257471,6.796104,20.49862,1.7010322540847571,0.8895825518646738,6.655679330909491,3.0162310641508725,9954.893769781429,189.03539978784264,29999.999996487782,880507.960947715,29999.999877323524,880559.266187655,29999.9999999999,138118.40675489735,29999.999999999996,138351.46346368617
277,GALAXY,623,51908,0.1225969,166.63093,0.50989605,1237674650996572333,51.87034,288.6567,35.76653,17.39199,2.558388,9.437077,12.51119,44.87946,27.66838,48.73426,146.9938,1.6220487068632137,2.0564943977083705,4.890262931189484,3.0162312919084027,29999.999348282334,1.0000019735293084,29999.99999996133,999999.9999977268,29999.999999936816,999999.9999962028,29999.999999999996,138139.74021161045,29999.999999999996,138128.0657523235
277,GALAXY,635,51908,0.1140543,166.67182,0.12799024,1237674650459701429,65.26815,316.8504,52.56499,65.28973,4.001495,6.16046,26.61495,59.54255,41.19909,34.81465,105.009,1.4452394458227111,0.8051034979008184,6.6512515947164745,3.016230236409098,10056.829428902063,350.22943480761165,29999.999999995634,881316.1509678874,29999.99994963749,881355.8934580222,29999.999999999985,138187.5988994618,29999.999999999996,138367.69401364372
277,GALAXY,638,51908,0.03112363,166.67167,-0.034206757,1237648721224925289,74.72329,208.6986,162.216,139.9786,1.50761,31.73185,82.70766,47.6381,32.31073,13.11304,39.55195,1.4743739927881543,1.1588628547506548,54.860116343086084,3.016230408814432,9974.916376204535,137.48195672736148,18017.9042370069,26.12939612193595,18006.37263290091,278.98446468369434,29999.999999999996,138179.71242847678,29999.99999999998,138299.93556779518
278,GALAXY,8,51900,0.06597326,167.95113,-0.87194674,1237648720151707866,59.97795,300.0119,72.73291,52.23233,1.54828,11.07251,41.84427,64.59215,43.81222,30.20296,91.09911,1.47429529934799,1.3924883305033493,27.026293693647144,3.016231190585293,18685.907822345078,57.5431775341877,29913.13416006777,33.77325713197387,29907.71038036863,88.22110320914409,29999.999999999996,138179.68596700922,29999.999999999996,138255.1578752704
278,GALAXY,14,51900,0.06768384,168.10175,-0.87324662,1237648720151773478,53.29949,252.9776,63.1913,31.73526,1.99275,13.0493,16.77867,55.41494,33.02233,37.5127,113.147,1.6781050882842006,1.9912015846096738,8.41985698155815,3.01623183615149,29999.99895310441,1.0000032509672385,29999.99999819154,632195.9260241084,29999.99999999999,632198.9672956949,29999.999999999847,138124.55610506103,29999.99999999997,138140.52686137945
278,GALAXY,15,51900,0.1138166,168.15367,-0.87438494,1237648720151773528,43.66649,229.3274,53.5541,32.37414,1.589583,5.533366,18.55506,38.8277,23.81224,26.34751,79.47018,1.6305773837320638,1.6542246373185512,11.672910442550029,3.016231135314115,29999.999916085413,1.0000003898494794,29999.999999999996,373890.15066177445,29999.999999997755,373898.65677322063,29999.999999999996,138137.44409561122,29999.999999999996,138205.05877575747
278,GALAXY,23,51900,0.1006646,168.40997,-0.18551764,1237648721225646312,116.1579,546.6338,114.2289,81.77103,0.4145359,17.15055,53.61389,104.2213,80.25295,83.16524,250.8456,1.2986600492567564,1.396936054248063,129.3347331316781,3.016231300480826,11778.592561606383,91.16063889586515,12215.187130711694,203.75438209656963,12218.96414899404,53.82972523183496,29999.999999999996,138227.1651891451,29999.999999999996,138254.29929438035
278,GALAXY,25,51900,0.1015486,168.41081,-0.16361315,1237648721225646315,32.99437,148.322,7.864755,13.16236,8.403758,3.480873,7.208938,18.47835,13.62269,20.9898,63.31007,1.3564391467470813,0.5975186060858387,0.857823131032569,3.0162302642235757,10049.830153983574,586.4625184534164,29999.999999971522,999999.9999981573,29999.99999995507,999999.9999970488,29999.999999999996,138211.6051811442,29999.999999999996,138407.45578637274
278,GALAXY,29,51900,0.09964401,168.44085,-0.42106971,1237648720688775332,25.8649,133.7968,27.27104,38.44485,3.26187,2.929947,7.900783,32.67618,23.60822,24.09378,72.67239,1.384101808607341,0.7093548290603292,2.4221636668536757,3.0162303299855813,9998.866592556027,460.26880038693116,29999.999999999996,999999.9999999999,29999.999999999996,999999.9999999999,29999.999999999996,138204.12244126404,29999.999999999996,138386.028411399
278,GALAXY,39,51900,0.07437501,168.46984,0.0039990028,1237674650460553268,24.79997,223.162,58.18261,27.17284,5.862131,15.72508,25.48588,67.02451,57.95031,64.11383,193.3821,1.1565858750367342,2.14120459988724,4.3475452868589946,3.016230663493353,29999.99999999414,1.0000000000220197,29999.999999999996,999999.9999999999,29999.999999999996,999999.9999999999,29999.999999999996,138265.62308881758,29999.999999999996,138111.896569049
278,QSO,41,51900,0.09042711,167.75253,-0.89300905,1237648720151642345,313.3902,1562.621,288.9593,942.9685,26.46937,575.8798,1853.275,477.2489,632.6237,616.1993,1858.599,0.7543961757992943,0.3064357929241539,70.0158333953547,3.0162303008133895,9967.022525844417,3826.743085819812,15780.666309069082,2357.4748632777278,11579.395783191872,202724.29219942275,29999.999999999996,138374.43932967115,7810.446336647749,999999.1810244197
278,QSO,43,51900,0.1275907,167.7786,-1.2317073,1237674648849612997,78.62737,353.7891,13.99587,19.56496,1.618206,27.90761,116.9977,6.829114,18.68142,46.54618,140.394,0.36555647268783636,0.7153538775443447,72.30086898701401,3.016230332972545,9981.98940267535,5268.399091919791,10583.619123948949,290799.269556942,15576.165489681913,1297.3381183941196,7810.441858309367,999999.9999999003,29999.99998837965,138384.87916306095
278,GALAXY,46,51900,0.1110467,167.57467,-0.75474882,1237674649386418257,11.97279,47.45907,10.73941,26.43716,0.2622833,6.183513,14.43791,17.3734,13.00697,16.05098,48.41347,1.3356992443282332,0.4062240422193609,55.04700451763418,3.0162314076772883,10055.14696102907,834.3234066369621,17976.247352157683,193.33401693218028,17522.6729935524,10546.122368478605,29999.999999999996,138217.1439071267,29999.998684476748,138444.0386379889
278,GALAXY,48,51900,0.09037574,167.71908,-1.03051,1237648720151642325,8.180532,21.57483,19.11072,12.66752,2.236501,2.819416,22.32254,12.92167,13.76947,12.77411,38.52967,0.9384290027139752,1.5086394179760523,9.981010515980095,3.0162312677752112,9992.8548905484,146.63980959356854,29999.999999999996,486901.35515393585,29999.999998134736,486889.14812979056,29999.999999999996,138324.5924992388,29999.999999999996,138232.9172719004
278,GALAXY,53,51900,0.02514922,167.62948,-1.2075299,1237674648849547598,86.5965,308.6047,97.09379,99.51122,0.7455422,77.70844,246.803,47.71177,33.88424,9.038942,27.26354,1.408081456157789,0.9757069604814412,331.03826986587745,3.016231324418278,10069.67000762356,259.2775415531621,9050.90858021647,70.99094896774938,9045.797042167784,391.11901132710585,29999.999999999927,138197.5789300468,29999.999999999996,138334.95341542628
278,GALAXY,60,51900,0.1000524,167.68517,-0.80964527,1237674649386418219,22.66322,66.6498,14.58125,22.07038,2.103587,4.904504,11.3932,18.33064,12.04235,15.72416,47.42768,1.5221813018223185,0.660670545772207,5.416082149205144,3.0162298017827345,10092.412369304164,409.4856453521513,29999.999999998123,999999.9999998896,29999.999999996893,999999.999999814,29999.999999999996,138166.82524827894,29999.999999999996,138395.38617445892
278,GALAXY,61,51900,0.05463228,168.3615,-0.5338465,1237648720688775204,22.95271,69.23392,32.07794,23.80331,4.019032,3.329375,10.90246,18.85103,12.17157,7.368935,22.22641,1.5487755482653431,1.3476251832203168,2.7127079356422144,3.016230975032349,18729.649328973333,57.153991763093074,29999.999999999996,999999.9999999998,29999.999999999993,999999.9999999997,29999.999999999996,138159.56485460154,29999.999999999996,138263.7599994093
278,GALAXY,62,51900,0.09044226,168.32126,-0.090307936,1237648721225646289,27.9931,113.6016,22.25819,6.223872,0.3232445,3.821798,6.525934,20.80101,10.63009,17.0209,51.33895,1.9568046930929093,3.5762608871133597,20.188847760750765,3.0162300465897802,29999.99999999971,1.0000000000003562,29999.999999999996,95010.20324133472,29999.999999999996,94966.75160682174,29999.999999999996,138049.35175044675,29999.999999999978,137837.52967881097
278,GALAXY,66,51900,0.04013677,168.3129,-0.18293468,1237648721225646280,70.79137,356.0758,29.83619,20.48735,0.3420515,5.250377,8.937472,47.29969,44.87445,60.12767,181.3589,1.0540450077939674,1.4563225600187433,26.129024430531658,3.0162302979643147,10072.122233572281,132.76252583221108,29999.999999999996,7931.916668666054,29999.999999999996,6794.626207339999,29999.999999999996,138293.3781637453,29999.999999999884,138242.9916125718
278,GALAXY,78,51900,0.1241248,168.21871,-0.19200252,1237648721225580713,5.291307,41.19419,20.24175,22.01473,0.9569054,7.66309,20.73735,13.27153,10.93399,10.19243,30.74272,1.2137865500151364,0.9194639225645738,21.671264474001294,3.0162306731564503,10024.46992334988,405.1063843711529,29999.999999999996,69058.5207239576,29999.999999999996,69085.13104921531,29999.99999999997,138250.1537592355,29999.999999999996,138345.76432606723
278,GALAXY,84,51900,0.215628,167.48087,-1.1909148,1237674648849481906,34.23159,163.9227,8.755383,10.55087,1.089229,1.425481,5.01049,18.54124,12.60417,17.93895,54.10802,1.4710401398902109,0.8298256920993246,4.6000336017494945,3.016231161801555,10082.94652733745,320.2981989608769,29999.999999999905,999999.9999999943,29999.999999999825,999999.9999999896,29999.999999999996,138180.5675915367,29999.999999999996,138362.90259716814
278,GALAXY,86,51900,0.07148884,167.48333,-1.1109707,1237674648849481760,37.79325,155.247,32.93914,15.42092,1.110628,5.665428,8.82444,26.20882,17.27948,17.56963,52.99408,1.5167597636039973,2.136003558801939,7.9454506819565145,3.016231986672457,29999.999478180016,1.000001566153397,29999.99962809948,687912.9207965889,29999.999999023967,687903.8457027635,29999.999999999927,138168.1582286061,29999.999999999996,138112.81137616665
278,GALAXY,87,51900,0.1098315,167.51669,-1.004932,1237648720151511345,258.05,992.7139,242.1962,355.2781,2.006953,80.75082,237.968,179.6741,129.2762,85.76737,258.6942,1.389846700320709,0.6817087796855478,118.57178518879115,3.0162309978725013,10004.47162174841,479.68046208143477,12627.597753349744,102.42300518439068,12595.078012066206,1335.5474728862391,29999.999999999938,138202.52857166005,29999.999999999996,138391.28350637225
278,GALAXY,92,51900,0.06598336,167.47471,-0.7592833,1237674649386352678,18.17677,92.77381,24.58853,31.97174,0.4001982,5.952452,14.62976,25.62839,17.65889,8.358905,25.21239,1.4513024318063026,0.7690707481044197,36.556286360108565,3.016231192961279,10059.919604180895,372.18780438527125,23307.945799441877,57.76743839772926,23224.611122456736,1292.0238149394331,29999.99999999999,138185.90209413972,29999.999999999996,138374.53765573894
278,GALAXY,94,51900,0.1088779,167.55123,-1.0560847,1237674648849481783,70.19267,263.8945,24.14484,34.61405,0.4979142,11.48826,32.71972,37.09075,29.4233,40.90189,123.3695,1.2605910961720812,0.6975444942154991,65.71357073166422,3.016229812363194,9998.20917564688,570.3375720647704,16364.269047392301,293.48434567618966,16319.923213925253,1425.2688851804385,29999.999999999996,138237.54954560715,29999.999999999996,138388.3221127851
278,GALAXY,96,51900,0.1094904,167.52611,-1.0212579,1237648720151511357,382.9232,1484.611,763.2503,674.3166,20.99636,605.2963,1837.071,322.9016,245.8656,145.4675,438.7637,1.3133256543412335,1.131887158050091,87.49473718301648,3.0162318043549243,10002.17850952255,208.79197741164296,14306.853360184621,201.0025433422998,14304.405045697125,277.4320329921616,29999.999999999996,138223.16930213379,29999.999999999996,138305.0164524383
278,GALAXY,97,51900,0.06429515,167.40789,-1.0972263,1237674648849416320,21.24977,75.49073,25.42509,22.91303,0.9511404,19.27704,36.21846,19.34078,18.62401,18.39682,55.48907,1.038486341018932,1.1096345616446188,38.078983922878265,3.0162316095933965,9996.767778288926,366.3091116549361,22581.247936208427,912.5470104471437,22615.590129651286,380.58817150120905,29999.99999999999,138297.5069591456,29999.999999999996,138309.2892555685
278,GALAXY,102,51900,0.1402864,167.96515,-0.22763281,1237674649923420336,30.39548,111.0389,22.50152,13.04576,2.416337,1.211855,5.926339,18.56191,15.98417,13.86781,41.82853,1.1612683048290904,1.7248148057299844,2.452612777108491,3.0162318347309345,29999.96775276365,1.0001596360434786,29999.999999999996,999999.9999999999,29999.999999999996,999999.9999999999,29999.999999999996,138264.28572837476,29999.999999999996,138191.50496424007
278,GALAXY,104,51900,0.04097533,168.13048,-0.68663116,1237674649386615037,37.95872,139.7204,67.24115,60.59855,6.105143,9.332086,28.22215,31.76346,21.25445,11.65388,35.15078,1.4944381059025287,1.1096164842228073,4.6226845136960755,3.0162297878474806,10009.951349649182,154.20954760309226,29999.999999999847,999999.9999999909,29999.999999999724,999999.9999999835,29999.999999999996,138174.32610663347,29999.999999999913,138309.4036530417
278,GALAXY,111,51900,0.1238343,168.06332,-0.2573177,1237674649923485890,8.082807,22.89109,10.18562,11.34522,0.476945,3.512306,4.344346,3.645785,3.111694,3.408233,10.28002,1.1716399491723801,0.8977895536622472,9.108693874555765,3.0162315780640583,9993.754014135517,452.98317096018064,29999.994695122074,561843.4499220751,29999.999999999996,561856.7088660043,29999.999999999996,138261.49656638232,29999.999999999996,138349.86045270608
278,GALAXY,112,51900,0.1238451,168.09242,-0.25538229,1237674649923485924,82.2414,493.1709,47.86485,77.17129,3.590192,68.4718,203.7611,89.10822,73.30424,118.8526,358.4868,1.2155943503404443,0.6202416727775316,56.75493121259253,3.0162301876441915,10036.959819166832,704.0211109953027,17667.864917786417,383.3688685637057,17593.877355060024,2065.9856200846857,29999.999999999975,138249.69426181418,29999.999999999996,138403.10743686275
278,GALAXY,113,51900,0.1244766,168.14243,-0.12639787,1237648721225515249,117.3163,494.7444,49.14344,41.6875,3.924113,1.075523,19.49713,61.96858,52.3484,67.27055,202.9035,1.1837721878796679,1.1788531334332832,4.968544483810736,3.0162307280080216,9973.503482045917,236.81227913646586,29999.999999808664,999999.9999887693,29999.99999970062,999999.9999820471,29999.99999999982,138258.26716470826,29999.999999999996,138296.08857535297
278,GALAXY,114,51900,0.04035291,168.0997,-0.32001098,1237674649923485936,15.77149,68.19681,12.93531,9.373477,0.01274661,1.096613,6.969439,18.09593,9.669911,10.02259,30.23045,1.8713646899128644,1.3799905840703508,546.768042640357,3.0162313334178097,29999.999986649225,1.0000000660855137,7954.013093766824,1.00000000000012,7953.350055885539,51.39148663924582,29999.999999999996,138072.35915369497,29999.999999999996,138257.5417433596
278,GALAXY,116,51900,0.02487851,168.01079,-0.17481672,1237648721225515017,38.15073,115.6417,107.5819,69.85416,4.589989,14.37474,59.36986,68.90696,49.28913,46.09643,139.0375,1.3980153433424367,1.540092959388532,12.934641019836867,3.0162314088097495,28010.84168838764,10.713182413590292,29999.999999999985,309122.35679094447,29999.999999999996,309125.6824970259,29999.999999999964,138200.29541502058,29999.999999999996,138226.8881609063
278,GALAXY,118,51900,0.1235829,167.83473,-0.030521751,1237648721225384135,84.81856,337.2603,44.16353,58.00351,0.7674364,8.260805,29.54314,54.83686,35.14777,33.60088,101.348,1.5601803471457791,0.7613940949435647,38.495880570689636,3.016230527295714,10110.951086218834,319.68653935062656,22467.58935413518,1.0000000000000022,22384.397098127414,1304.9716012564886,29999.999999999996,138156.5094834211,29999.999999999993,138376.04844790223
278,GALAXY,124,51900,0.06475577,167.38961,-1.2090376,1237674648849416303,40.54253,206.1666,38.58697,39.3774,1.04709,6.093252,13.18819,37.54109,28.02408,21.90737,66.0777,1.3396011572904443,0.9799268108102617,12.595087337287147,3.0162315239118156,9976.156346351505,287.7621436151947,29999.999999999996,325263.5443683576,29999.999999999996,325277.68309560296,29999.999999999996,138216.08173679156,29999.999999999996,138334.13339079524
278,GALAXY,126,51900,0.1866675,167.38226,-1.0156031,1237648720151445669,36.46813,157.5774,28.02584,33.74158,5.673631,27.85971,101.0509,27.63073,27.14638,52.03754,156.9572,1.0178421579599195,0.8306024791962914,17.810622509641533,3.0162302061165844,9980.22179559472,668.5259255601375,29999.99999999983,145858.98430214802,29999.999999999996,145867.56364440062,29999.99999999995,138303.17575775212,29999.999999999996,138362.81188957283
278,GALAXY,132,51900,0.126691,167.12773,-0.7060095,1237674649386221723,65.10641,302.8451,41.14227,83.40263,3.69119,11.69733,35.3251,72.70068,50.79237,50.20853,151.4405,1.4313307293989237,0.4932970339184748,9.570111535846163,3.0162305090390014,10024.030751810194,623.0765821712915,29999.999999999996,520456.2896282459,29999.999147546114,520489.8886633149,29999.999999999996,138191.34266334627,29999.999999999996,138427.40733925332
278,GALAXY,133,51900,0.03976006,167.36221,-0.72440864,1237674649386287274,93.67509,354.0886,137.0456,143.2922,2.228657,38.67057,103.6601,95.87317,64.27402,23.82711,71.86806,1.4916317666142558,0.9564065594638089,46.51236148047905,3.0162306717012677,10092.00564263797,234.62086750635453,19845.739466600684,8.807560282553725,19813.504464710913,618.8746897133051,29999.999999999996,138175.0305911738,29999.99999999995,138338.68942819317
278,GALAXY,135,51900,0.06560795,167.39749,-0.83169209,1237674649386287332,95.13806,316.6662,138.0497,141.5061,0.4671403,29.23986,97.82808,55.05003,42.27457,23.34026,70.39962,1.302202009387677,0.975574197861435,209.41905461806655,3.016231181657788,9997.893443888843,310.098025732352,10355.336268787263,183.5424424752583,10350.735948636006,418.57321504923914,29999.999999999996,138226.21470730592,29999.999999999996,138334.98760021492
278,GALAXY,142,51900,0.03989328,167.55471,-0.57348634,1237648720688382213,49.37685,334.1963,51.65665,33.11919,5.385567,8.583132,21.95511,70.64456,50.06854,50.64241,152.7492,1.410957060062067,1.5597196066691243,4.07665710964138,3.016230862630748,29999.99995326041,1.0000002314594254,29999.99999668886,999999.9998018307,29999.99999504876,999999.9996973813,29999.999999999945,138196.82933448683,29999.999999999996,138223.16470024383
278,GALAXY,143,51900,0.1149315,167.67798,0.05149405,1237674650460160301,9.495851,75.53082,23.84242,20.95351,3.642871,25.42611,77.64609,20.63093,13.56031,33.03986,99.65584,1.5214202330182718,1.137872366014095,21.314531862368995,3.016230698314097,10015.522787804435,132.7472790552745,29999.999999999996,74960.30094575918,29999.99999999998,74995.26407350464,29999.999999999953,138166.97677183177,29999.999999999996,138303.9373992595
278,GALAXY,144,51900,0.08997068,167.63921,-0.58280397,1237648720688447668,40.53955,210.9709,17.23086,13.10022,1.146291,1.117192,14.45753,16.82562,16.65317,24.57074,74.11102,1.010355385791414,1.3153107352395608,12.61244308818616,3.0162306873948443,9959.25442395578,231.7369234559724,29999.999998007854,324427.8070826293,29999.999999999996,324423.8201631356,29999.999999999996,138305.17181352118,29999.999999999975,138269.96402070072
278,GALAXY,145,51900,0.1845521,167.7298,-0.48009032,1237648720688513212,16.66391,60.73364,27.99509,16.12612,6.034562,9.165332,27.2653,26.26776,15.30419,19.55449,58.98085,1.7163770183198195,1.7360090337911414,4.518190383991414,3.01623054347109,29999.99999990997,1.000000000352466,29999.99999999998,999999.999999999,29999.999999999967,999999.999999998,29999.999999999927,138114.29114550067,29999.9999999998,138189.44145450124
278,GALAXY,146,51900,0.06380652,167.68908,-0.70436491,1237674649386418363,9.837659,42.30966,8.115952,3.744763,0.30706,1.744119,4.943075,7.120452,8.381937,6.047949,18.24201,0.8494995846425474,2.1672805461921087,16.098075294730673,3.0162307916286992,29999.999988771855,1.000000052203847,29999.9999731095,191828.42001302427,29999.999999999996,191798.2035784051,29999.999999999996,138348.67896733206,29999.999999999996,138106.90004635474
278,GALAXY,147,51900,0.09187973,167.55919,-0.0063797303,1237648721225318482,138.3681,525.4156,142.3488,149.6631,0.6372578,51.02309,159.1681,67.63123,51.29069,35.44454,106.9089,1.318586862450086,0.9511282340135947,249.77034412132738,3.016230426463427,10029.223624705213,318.4775721939715,9810.511829208954,160.78347946811408,9805.416033602756,443.3753260526132,29999.999999999996,138221.83010525844,29999.99999999993,138339.71517556178
278,GALAXY,149,51900,0.0906776,167.6056,-0.42090655,1237648720688447626,96.98229,465.9903,46.88835,39.8624,1.992665,5.774023,14.84856,64.75243,50.39087,51.2911,154.7058,1.2850032158603335,1.176255067431966,7.451608775182985,3.0162308860601548,10005.19920685119,195.58628618719257,29999.999999999996,753619.6712088035,29999.99995742553,753632.3851670867,29999.999999999996,138230.88308297555,29999.999999999993,138296.57639978107
278,GALAXY,150,51900,0.1156812,167.55889,-0.20751813,1237648721225318478,6.024425,26.71062,16.45704,9.702797,1.317078,4.374468,5.445608,8.443473,5.277789,5.765694,17.39067,1.5998125351354513,1.6961129868016407,4.134613136048131,3.0162318707860667,29999.999976974825,1.0000001039263289,29999.999994249665,999999.9996580012,29999.999991503926,999999.9994840008,29999.999999999996,138145.71500938782,29999.999999999996,138196.99669994458
278,GALAXY,156,51900,0.03959529,167.66648,-0.305568,1237674649923289121,37.15403,122.7552,53.54007,82.28162,2.209599,14.27646,45.78539,28.81138,21.55527,6.953236,20.97257,1.3366281192487963,0.6506929494096008,20.721130847723956,3.016231579080589,10019.132974642018,550.5025779391849,29999.999999999996,85280.65569176461,29999.999999999996,85321.00625907214,29999.999999999996,138216.88210778628,29999.999999999996,138397.18957178056
278,GALAXY,167,51900,0.1356696,167.44942,-0.20429931,1237648721225253039,19.40956,105.9303,17.81594,10.1693,2.683555,0.09192359,5.426055,17.46984,9.637041,14.68087,44.2809,1.8127804997405326,1.7519337614191735,2.021965266223349,3.016231326890028,29999.99999999649,1.0000000000126126,29999.999994534435,999999.9996710923,29999.99999194526,999999.9995062249,29999.99999999999,138088.19086421147,29999.999999999996,138186.34591133904
