,plate,class,fiberid,mjd,redshift,ra,dec,sdss_name,h_beta_flux,h_alpha_flux,oii_3726_flux,oii_3729_flux,oiii_4363_flux,oiii_4959_flux,oiii_5007_flux,sii_6717_flux,sii_6731_flux,nii_6548_flux,nii_6584_flux,rate_SII,rate_OII,rate_OIII,rate_NII
337,275,GALAXY,251,51910,0.06164807,160.9911,-0.56137395,1237648720685564025,3.28845,31.77558,12.0967,24.92054,2.469816,10.62111,17.02355,11.8693,9.239638,9.717726,29.31091,1.284606604717631,0.4854108297813772,6.892638965817698,3.016231369355341
338,275,GALAXY,252,51910,0.1116962,161.07106,-0.846996,1237648720148693177,49.40277,224.0136,18.38701,46.0355,0.2303949,2.210925,13.13701,42.98368,29.37279,32.01488,96.56429,1.4633843090833387,0.39940936885664324,57.01953472060362,3.016231514845597
339,275,GALAXY,254,51910,0.03971817,160.9255,-0.92175778,1237648720148627668,204.0573,836.8882,90.83044,126.5957,3.259023,13.88973,36.76651,128.5366,88.93427,103.9821,313.6341,1.4452988707277858,0.7174844011289483,11.281451527037396,3.016231639868785
340,275,GALAXY,256,51910,0.03870971,160.89476,-0.93423564,1237648720148627480,54.33308,135.3536,68.73568,14.59311,8.47719,17.4673,56.54261,33.98547,14.76957,43.14054,130.1219,2.3010466790840898,4.710146089490178,6.669970827597353,3.016232527455614
341,275,GALAXY,258,51910,0.0602834,161.01753,-0.58590516,1237648720685564033,39.19757,194.7234,35.90847,19.44954,1.830784,15.08763,44.89536,30.22676,19.23882,30.12134,90.85291,1.5711337805541088,1.8462374945628537,24.522477801859747,3.016230685620228
342,275,GALAXY,261,51910,0.08592108,160.70148,-0.44542466,1237648720685432926,34.87796,144.7533,38.44793,34.97894,2.622317,2.418453,16.94758,32.69827,22.27035,16.28316,49.11376,1.4682423042296147,1.0991736742165428,6.462826576649581,3.0162302648871595
343,275,GALAXY,263,51910,0.03910941,160.93824,-0.42325978,1237648720685498439,153.5979,569.7451,202.7948,92.72548,10.4461,30.85822,80.11001,189.2198,129.5928,111.6727,336.8308,1.4601104382342227,2.18704502796858,7.668891739500867,3.016232257301919
344,275,GALAXY,265,51910,0.05955937,160.99135,-0.50748097,1237648720685563922,10.09662,29.6872,20.22066,24.47588,0.4075716,6.665396,31.11945,6.900887,8.341743,11.14298,33.6098,0.8272715906016286,0.8261463939192379,76.3533327641082,3.0162308466855365
345,275,GALAXY,267,51910,0.1273446,160.86194,-0.42273927,1237648720685498487,109.759,522.7598,75.07018,125.263,2.472137,20.19475,55.11606,106.5452,73.31917,50.39504,152.0031,1.4531697508305126,0.599300511723334,22.294905177180713,3.016231359276627
346,275,GALAXY,273,51910,0.09341592,161.10396,0.017378044,1237654670277345346,42.17842,180.6967,23.85792,27.43447,1.771442,2.482504,6.527674,26.82874,17.89277,19.61433,59.16135,1.4994179213168224,0.8696329836151382,3.6849493237712556,3.016230990301479
347,275,GALAXY,274,51910,0.1299686,161.08552,-0.096619027,1237648721222435021,7.675344,36.23967,0.04011665,6.062826,4.738086,2.191748,6.484561,3.653781,3.407482,5.652301,17.04865,1.0722818198305963,0.006616823573693191,1.3686034825032725,3.0162317965727587
348,275,GALAXY,275,51910,0.1067032,161.05139,0.15179226,1237654670277280001,191.2365,816.6388,153.5926,135.3015,6.822824,69.46053,222.463,135.1958,115.0331,163.7982,494.0532,1.175277376685493,1.1351877104097146,32.60570696239563,3.0162309475928306
349,275,GALAXY,276,51910,0.08539017,161.1642,-0.43447373,1237648720685629588,94.19336,458.513,69.14059,33.38881,4.011392,33.67306,98.17214,84.48952,69.07595,102.4521,309.0193,1.223139457365407,2.0707713152999463,24.473334942084943,3.016231975723289
350,275,GALAXY,277,51910,0.07842144,161.13861,0.19627511,1237654670277345366,16.36472,69.70313,18.266,11.16325,0.7176031,2.515134,5.395606,64.95053,11.87501,8.809786,26.57235,5.469513709883192,1.6362618413096544,7.518927942200918,3.0162310412534423
351,275,QSO,281,51910,0.1346428,160.3848,-0.58671644,1237648720685301865,313.7184,1021.529,10.28671,13.78222,15.1741,40.7077,147.8005,2.617687,1.469943,6.308792,19.02877,1.7808085075407687,0.7463754025113515,9.740314087820694,3.0162303654962788
352,275,GALAXY,288,51910,0.1072736,160.67824,-1.2197831,1237654668666536116,178.2692,618.124,174.3958,205.2415,0.7757438,33.53586,89.33723,107.7685,78.56065,62.75729,189.2905,1.371787275181659,0.8497102194244341,115.16331809548463,3.0162312617386764
353,275,GALAXY,296,51910,0.09595962,160.49491,-0.84036173,1237648720148431018,33.90798,124.7177,28.58513,75.89999,1.694254,12.1221,24.65655,29.79041,20.88376,11.42559,34.46223,1.4264868969955604,0.37661572814436467,14.55304222389323,3.0162319845189614
354,275,GALAXY,297,51910,0.1351678,160.43359,-0.66565601,1237654669203275933,2.886394,11.64832,11.30121,2.922785,0.7581615,1.008067,7.40977,7.699621,2.389107,3.203658,9.662974,3.2228029133898146,3.86658957124797,9.773339849095477,3.0162314454289443
355,275,GALAXY,300,51910,0.1321922,160.43395,-0.60849169,1237648720685301891,144.0196,523.2609,95.63249,171.0699,3.272709,25.63927,84.95137,91.13275,67.92036,57.64776,173.879,1.341758936495625,0.5590258134248047,25.957507984975138,3.0162316801207885
356,275,GALAXY,304,51910,0.09509101,160.39717,-0.41359093,1237654669740146916,9.785978,43.41243,13.20492,11.37674,0.3126684,1.807614,3.141161,9.956316,10.39017,8.558532,25.81451,0.9582438015932366,1.1606945399121364,10.046301449075122,3.0162310545780513
357,275,GALAXY,305,51910,0.139442,160.14142,-0.29947308,1237654669740015779,23.60928,108.4345,25.44958,31.70195,4.22217,4.332502,14.19661,28.98504,17.94608,14.7357,44.44627,1.6151181762256719,0.8027764853581563,3.3623965875367405,3.0162306507325747
358,275,QSO,312,51910,0.1144634,160.54179,-0.30408553,1237654669740212390,203.7027,798.3195,15.04807,60.14965,0.270726,17.57711,58.52454,35.04932,24.57906,45.79442,138.1266,1.425982930185288,0.2501771830758782,216.17628155404356,3.0162321086280817
359,275,GALAXY,315,51910,0.1382948,160.33488,-0.31616037,1237654669740146815,74.75848,297.8697,45.56411,90.19289,0.4190961,13.90705,39.17564,55.15701,34.71589,41.86251,126.267,1.588811636400507,0.5051851648173153,93.4765081326216,3.0162309904494498
360,275,GALAXY,316,51910,0.1131658,160.48225,-0.0034970159,1237648721222172839,16.89686,73.84521,42.55801,76.08163,1.192766,25.74924,55.69564,32.44706,25.03201,14.28496,43.08674,1.2962227164338782,0.5593730050210544,46.69452348574657,3.0162310569998096
361,275,QSO,324,51910,0.1154197,160.62557,1.0399054,1237651752391213235,371.3415,1290.683,39.31119,124.0127,23.48679,146.6283,472.5477,54.41308,52.36227,128.6526,388.0461,1.0391657962880525,0.3169932595613192,20.119722618544298,3.016232085476702
362,275,GALAXY,326,51910,0.07242957,160.77127,1.2434753,1237648722832916653,30.48409,98.98493,25.96114,40.62605,2.369027,9.698299,14.69852,23.72503,15.91962,11.19818,33.77629,1.4903012760354832,0.6390269297655076,6.204454402588067,3.0162303159977784
363,275,GALAXY,329,51910,0.1268796,160.73086,0.98120564,1237654671350890740,-0.1676497,15.86517,7.697235,1.131595,6.439213,3.740243,2.597746,3.167438,6.56386,4.597142,13.86604,0.4825572148095785,6.802111179353037,0.40342600873740314,3.016230518874553
364,275,GALAXY,332,51910,0.02828352,160.64054,0.93960968,1237654671350890630,207.4718,700.4821,256.474,309.0447,3.160112,180.0488,527.6455,102.5723,70.97884,20.8599,62.91827,1.4451109654652006,0.8298928925168431,166.97050610864426,3.016230662658977
365,275,GALAXY,336,51910,0.07202574,160.81803,1.2103104,1237648722832916679,17.4425,119.1112,23.23005,25.81434,4.22253,2.22519,15.62561,25.84296,19.53346,27.34098,82.46672,1.3230098507893635,0.8998893638187146,3.70053261906961,3.0162313128497953
366,275,GALAXY,338,51910,0.06456476,160.5266,0.89852461,1237654671350825018,21.4449,83.03057,28.51779,38.73422,1.841802,4.436229,15.13251,16.93032,10.79488,7.696493,23.2144,1.5683657437600047,0.7362427848037214,8.216143754866158,3.016230898930201
367,275,GALAXY,342,51910,0.06573834,160.46687,0.40122187,1237648721759043716,87.37702,352.2397,115.4487,131.2181,2.371218,32.31187,101.5062,75.72784,52.03394,21.01821,63.39576,1.4553547165561553,0.8798229817380377,42.80762038749707,3.0162302118020516
368,275,GALAXY,346,51910,0.08085354,160.38821,0.42540252,1237654670813888680,5.093719,33.47643,7.460834,11.48149,3.980408,6.203358,7.772327,14.98936,11.2304,9.947814,30.00491,1.3347129220686709,0.6498140920734156,1.9526458091733307,3.016231505735833
369,275,GALAXY,348,51910,0.06515635,160.26069,0.82877629,1237648722295849059,27.88628,116.3757,56.5863,41.99587,0.9825981,9.631108,27.81176,37.00025,25.55197,28.7841,86.81948,1.4480390357377533,1.3474253539693308,28.304308750444356,3.016230488359893
370,275,GALAXY,351,51910,0.1304896,160.04339,0.28852711,1237648721758847185,31.42746,149.2806,13.15684,10.67642,5.206936,4.188641,10.6487,24.87631,16.94323,18.3573,55.36984,1.4682153284822315,1.2323269410532744,2.0450990755407785,3.0162300556182013
371,275,GALAXY,352,51910,0.05999361,160.45701,0.31343406,1237648721759043703,75.99622,412.7719,40.32448,18.22029,3.303026,5.172825,15.33369,66.29456,50.14061,54.82931,165.3779,1.322172985131214,2.213163456783619,4.642315864301401,3.0162316469056423
372,275,GALAXY,364,51910,0.1172248,160.87085,1.0394028,1237651752391344353,2.508009,13.79733,5.42892,4.757473,2.694572,0.3284467,4.55494,4.316663,2.555005,5.802197,17.50076,1.689492975551907,1.141135220315491,1.6904131713682173,3.0162298867136017
373,275,QSO,374,51910,0.07189119,160.88701,1.0191099,1237654671350956252,532.3984,1970.685,102.4186,138.3477,41.31312,270.6111,849.7859,103.3221,83.69539,173.5872,523.579,1.234501685218266,0.7402985376699431,20.56939538819629,3.0162304593887104
374,275,GALAXY,377,51910,0.1506836,160.8875,0.86750202,1237654671350956256,36.76763,171.7459,15.68312,17.66716,0.5587201,1.506425,7.432331,24.1223,17.01636,23.10509,69.69029,1.417594597199401,0.8876989850094753,13.302422805265103,3.0162310555812595
375,275,GALAXY,380,51910,0.08081834,160.98544,0.99166535,1237654671351021688,74.07703,295.023,77.81538,71.40864,3.771824,15.1086,30.93898,59.90218,44.98667,29.66342,89.47171,1.3315539914379082,1.0897193953000646,8.202657388043557,3.016230427914246
376,275,GALAXY,381,51910,0.125153,160.80445,0.65664485,1237648722296045781,79.00088,421.3306,35.29414,24.86832,3.094026,1.516203,16.66328,55.46108,35.66734,46.49049,140.226,1.55495419619181,1.419241026333906,5.385630243572614,3.016229770862815
377,275,GALAXY,396,51910,0.1646835,160.53344,0.80206065,1237648722295980041,42.19499,169.064,26.41714,24.26728,1.550411,47.10538,133.1913,39.17408,33.92752,49.77174,150.1231,1.154640244851377,1.0885908927576555,85.90709173245031,3.016231700961228
378,275,GALAXY,398,51910,0.1415138,160.88994,0.62411153,1237654670814085437,10.02754,58.6245,9.636909,4.241255,1.670462,8.496994,5.094009,8.36506,6.217664,10.3696,31.27711,1.345370222643102,2.2721833513900958,3.0494611670304383,3.0162310985958958
379,275,GALAXY,400,51910,0.1325456,160.88019,0.20825755,1237654670277214505,206.0536,821.4001,187.37,192.6719,0.6029578,51.44515,160.56,120.6527,87.46511,90.44065,272.7899,1.379438041065746,0.9724822353441265,266.28729241084534,3.0162310863533155
380,275,GALAXY,405,51910,0.1187741,161.11911,1.0830383,1237648722833047790,51.67577,201.0575,8.659387,19.85868,6.815878,34.62904,114.7812,16.81919,16.5892,45.74398,137.9744,1.0138638391242494,0.4360504827108348,16.84026621368516,3.016230769600721
381,275,GALAXY,410,51910,0.1158092,161.10995,0.84787759,1237654671351087228,8.125279,34.27685,5.611219,11.27566,1.085122,6.012763,12.31112,6.675969,6.992052,11.22971,33.8714,0.9547939574820096,0.49763996076504613,11.345378676314738,3.0162310513806676
382,275,GALAXY,411,51910,0.1177988,161.10757,1.190641,1237648722833047768,13.49112,38.89837,12.58044,10.56465,5.118661,1.019278,5.670188,9.992417,10.73414,9.808513,29.58474,0.9309005658580939,1.190805185216737,1.1077482958922262,3.0162309006472237
383,275,GALAXY,412,51910,0.0755624,161.11264,0.89652931,1237654671351087232,403.7299,1726.547,403.4519,508.5959,7.375511,178.9884,535.3282,275.1719,200.7014,177.2509,534.6296,1.3710512233596774,0.7932661273911175,72.5818455155175,3.016230665119331
384,275,GALAXY,421,51910,0.06384032,161.15903,0.59240598,1237654670814216316,5.046615,20.83101,21.06808,25.28687,2.951395,9.219807,37.32286,6.71665,6.871583,3.967159,11.96587,0.977453084682234,0.8331628232359323,12.645836968619923,3.0162315147943404
385,275,GALAXY,431,51910,0.07719707,161.25556,0.60162848,1237654670814281953,29.63645,113.9685,15.5979,15.6458,2.498285,5.013408,5.814821,17.28948,11.05057,14.304,43.14416,1.564578116784926,0.9969384755014125,2.3275250822063938,3.0162304250559284
386,275,QSO,433,51910,0.194066,161.07143,0.62327958,1237654670814150873,123.2051,460.2262,27.35963,46.58736,11.49359,106.3751,370.5749,48.55191,35.47284,99.62132,300.4809,1.3687065935515736,0.5872758190204382,32.241875688970985,3.0162308630321304
387,275,GALAXY,435,51910,0.1227445,160.94152,0.7967558,1237648722296111346,44.29525,190.1958,14.1178,15.08824,3.820015,3.503782,3.756867,25.12167,17.03801,25.55833,77.08982,1.4744486005114448,0.9356823592413694,0.983469174859261,3.0162307161696402
388,275,GALAXY,436,51910,0.07812818,161.2368,0.45514892,1237654670814281929,23.87384,99.53984,19.29696,19.13668,1.437196,2.664021,7.606022,0.2013491,13.6909,11.12298,33.54948,0.014706783337837542,1.0083755384946604,5.292264938115609,3.0162312617661815
389,275,GALAXY,438,51910,0.1502237,161.10902,0.28536079,1237648721759305923,66.03322,242.3622,40.77862,45.91872,0.4425279,107.0073,317.0424,55.12259,44.79379,56.38251,170.0627,1.230585534289463,0.8880609041367006,716.4348281769353,3.0162314519165605
390,275,GALAXY,439,51910,0.1262693,161.24933,0.31851919,1237648721759371433,9.248345,19.45843,13.05701,0.9466109,0.469531,0.6861494,11.31126,9.602884,8.453079,7.402779,22.32849,1.1360220341014202,13.793428746700465,24.090549931740398,3.0162307965697748
391,275,QSO,442,51910,0.1495906,161.24291,0.93587726,1237654671351152822,102.3164,419.9561,6.904837,27.83368,3.708657,19.89694,84.52117,13.62262,9.113013,32.53472,98.13222,1.4948535681886987,0.2480748862529137,22.790236465653198,3.0162306606603653
392,275,GALAXY,445,51910,0.02619867,161.47824,1.0682879,1237648722833244203,3671.86,11053.64,3878.214,3628.07,163.1221,5783.595,17004.79,747.7441,555.6064,180.1202,543.2841,1.3458162109003784,1.0689468505293447,104.24577662989871,3.016230828080359
393,275,GALAXY,446,51910,0.3402648,161.44192,1.0269647,1237654671351218350,2.470359,11.04005,2.667874,7.746715,3.245823,3.900565,3.179253,13.23804,6.882371,6.024049,18.16992,1.9234708503799054,0.3443877824342318,0.9794905637183543,3.016230445668686
394,275,QSO,448,51910,0.3031186,161.28431,0.907703,1237654671351152865,31.33314,123.4416,3.255351,6.240016,3.461768,3.1892,19.55646,3.872769,165.2512,19.72671,59.50032,0.023435648273658526,0.5216895277191598,5.649269390669739,3.016231292496316
395,275,GALAXY,451,51910,0.1130089,161.48448,1.1097792,1237648722833244292,86.66085,347.3589,77.62916,95.55503,1.869689,14.68534,43.34898,60.66126,43.98734,34.43407,103.8611,1.3790617936888203,0.81240265426111,23.185128649738004,3.0162307273000257
396,275,GALAXY,455,51910,0.1240166,161.40945,1.1831776,1237648722833178732,89.09423,310.4195,54.72642,79.18527,0.007455727,4.493494,34.65957,56.20897,35.58517,37.98359,114.5673,1.579561654475727,0.6911186891198324,4648.717690441187,3.016231483122054
397,275,GALAXY,461,51910,0.1145689,161.3404,0.35986932,1237648721759436978,29.27888,129.8765,23.86415,26.65953,2.764751,4.861885,11.93753,21.42476,14.39408,14.72709,44.42032,1.4884424707935484,0.8951451882310003,4.317759537839032,3.0162319915203883
398,275,GALAXY,467,51910,0.0726964,161.26275,0.53785492,1237654670814281961,44.87345,174.2057,25.80653,36.61617,2.895678,3.089404,9.670234,29.85689,19.76518,19.00362,57.3193,1.5105802223910938,0.7047850717319698,3.339540515209219,3.0162305918556567
399,275,GALAXY,469,51910,0.1250688,161.40443,0.30403592,1237648721759437033,40.95603,135.0925,97.82267,43.13148,2.135163,2.77947,59.77205,51.61512,37.54509,25.28019,76.25089,1.3747502003590881,2.2680109748146826,27.994139089146824,3.0162308906697297
400,275,GALAXY,470,51910,0.09448192,161.41838,0.39482155,1237648721759436912,16.11196,63.91342,6.830739,10.66935,1.30391,0.4038501,5.834467,9.671315,4.360678,7.215565,21.76381,2.2178466284371376,0.6402207257236852,4.474593338497289,3.016230884206573
401,275,GALAXY,472,51910,0.07191297,161.34816,0.65455822,1237648722296307875,35.9603,146.8899,13.77263,17.1884,1.869556,6.269504,6.62536,20.00517,12.82252,18.28279,55.14513,1.560159001506724,0.8012746968885992,3.5438146811328464,3.0162316582972295
402,275,GALAXY,475,51910,0.1065594,161.29263,0.46413649,1237654670814281970,231.218,1041.446,319.2908,276.9826,4.0717,96.69649,287.4292,217.9974,150.8947,99.13973,299.0283,1.444698852908684,1.1527467790395498,70.5919394847361,3.0162307280844924
403,275,GALAXY,476,51910,0.02630042,161.26502,0.43441701,1237654670814281754,133.2381,618.0786,272.9077,210.9437,14.49314,47.52756,123.5949,287.626,205.625,157.2271,474.2331,1.3987890577507598,1.2937466252843768,8.52782074829885,3.0162300265030644
404,275,GALAXY,477,51910,0.1611455,161.42132,0.37431919,1237648721759502433,24.42278,135.3738,11.61613,10.11369,3.911939,2.207815,4.643965,21.22435,12.55558,13.60544,41.03717,1.6904316646463167,1.1485550773258821,1.18712612850047,3.016232477597197
405,275,GALAXY,478,51910,0.06680561,161.44903,0.7544428,1237648722296373344,27.24875,109.1842,12.33094,15.64537,1.81373,3.794235,7.708124,20.5477,10.99336,12.30211,37.10601,1.869100984594337,0.7881526611387267,4.249874016529472,3.0162313619370984
406,275,GALAXY,480,51910,0.1147837,161.45718,0.6828834,1237648722296373348,3.304329,23.40723,4.062279,9.619884,0.3697735,6.067826,2.417649,7.392502,3.196772,3.622353,10.92585,2.312489598882873,0.4222794162590734,6.538188918351369,3.016230058196979
407,275,GALAXY,481,51910,0.1067141,161.58849,0.81809565,1237648722296438890,18.68864,70.51507,10.19181,13.86865,1.663695,6.102957,4.655915,11.99445,7.154322,13.34601,40.25465,1.6765320319661319,0.734881188868419,2.7985387946708986,3.0162310683118023
408,275,GALAXY,486,51910,0.04987356,161.6216,0.33467935,1237648721759567972,56.09781,297.4242,47.24472,78.1686,4.086693,14.27639,33.07342,71.95482,49.08036,55.88011,168.5473,1.4660613736329562,0.6043951151741237,8.092954376558257,3.016230640920356
409,275,GALAXY,489,51910,0.1172067,161.56484,0.6815005,1237648722296373436,24.81688,131.7861,9.606022,13.27101,1.646593,3.866133,7.466669,17.31334,11.11992,16.86408,50.86597,1.5569662371671737,0.7238350359166332,4.534617236924972,3.01623154064734
410,275,GALAXY,497,51910,0.1499697,161.6767,0.61065558,1237654670814412957,28.25009,162.0962,23.26595,32.16594,0.2354949,4.51334,17.8375,25.31141,22.37019,27.86135,84.03628,1.1314794375908295,0.7233101224462894,75.7447401196374,3.0162314460713495
411,275,GALAXY,501,51910,0.0946015,161.69034,0.33229323,1237648721759568073,13.78777,83.24587,20.94066,18.40803,0.05949092,4.401162,9.950065,20.87228,19.37594,22.0589,66.53474,1.077226704872125,1.1375828918140616,167.25350692172856,3.0162310903988865
